,GEOID,cluster_name,start_year,end_year,geometry
191,14000US36005026702,stationary,2012,2015,"POLYGON ((-73.90253799999999 40.870782999999996, -73.90241999999999 40.871106, -73.902356 40.871376, -73.902321 40.871612, -73.902309 40.871853, -73.90226799999999 40.872046999999995, -73.902146 40.872502, -73.901748 40.873675, -73.90160399999999 40.874185, -73.901375 40.874826, -73.901169 40.875178, -73.900916 40.875488999999995, -73.90068 40.875676999999996, -73.900054 40.876183999999995, -73.90009599999999 40.87589, -73.9002 40.87576, -73.900341 40.875488999999995, -73.900429 40.875219, -73.900476 40.874949, -73.900452 40.874702, -73.900316 40.874426, -73.90014699999999 40.874279, -73.90000599999999 40.874209, -73.89986499999999 40.874167, -73.899665 40.874137999999995, -73.899435 40.874157, -73.89920099999999 40.874162, -73.899001 40.874103, -73.89878999999999 40.874009, -73.898578 40.87388, -73.898485 40.873791, -73.898433 40.873742, -73.898302 40.87348, -73.898179 40.873145, -73.8978 40.871682, -73.897714 40.871341, -73.89771999999999 40.871117999999996, -73.89779 40.870857, -73.898918 40.869658, -73.899686 40.870041, -73.900606 40.870233, -73.901523 40.870393, -73.90265 40.870585, -73.90253799999999 40.870782999999996))"
192,14000US36005026900,stationary,2012,2015,"POLYGON ((-73.91434 40.862521, -73.910851 40.866527999999995, -73.910209 40.867591, -73.910056 40.867849, -73.909804 40.868282, -73.90920299999999 40.869776, -73.909105 40.871676, -73.908605 40.871677999999996, -73.908526 40.871792, -73.908249 40.872187, -73.90798 40.872572, -73.907905 40.872678, -73.90710399999999 40.872977999999996, -73.907007 40.873373, -73.907 40.873455, -73.9067 40.873397, -73.906413 40.873295999999996, -73.906162 40.873242999999995, -73.905988 40.873202, -73.905714 40.873138, -73.904662 40.872645, -73.9045 40.872534, -73.904459 40.872423, -73.904442 40.872175999999996, -73.90443599999999 40.871576, -73.904494 40.870836, -73.904483 40.870566, -73.904397 40.870348, -73.90420999999999 40.870143999999996, -73.904022 40.869941, -73.903668 40.869495, -73.90404199999999 40.869544, -73.904483 40.869388, -73.907134 40.867922, -73.90781799999999 40.866620999999995, -73.907969 40.865964999999996, -73.90848799999999 40.865345, -73.90882599999999 40.864854, -73.909027 40.864216, -73.909071 40.863853, -73.90910699999999 40.863555, -73.909099 40.863001, -73.90903999999999 40.862679, -73.90986699999999 40.86231, -73.91075599999999 40.861650999999995, -73.911783 40.861827, -73.912302 40.861854, -73.91252 40.861878, -73.91270399999999 40.861916, -73.912939 40.861964, -73.913234 40.862048, -73.913331 40.862125, -73.913417 40.862158, -73.91434 40.862521))"
193,14000US36005027300,stationary,2012,2015,"POLYGON ((-73.906162 40.873242999999995, -73.905731 40.874232, -73.904708 40.876562, -73.904558 40.876504, -73.90438 40.876438, -73.904252 40.87639, -73.90394599999999 40.876258, -73.904048 40.876117, -73.903131 40.875842, -73.90264599999999 40.876584, -73.902266 40.876509999999996, -73.90193 40.876518999999995, -73.90137899999999 40.876641, -73.900612 40.877306999999995, -73.90021399999999 40.877047, -73.89958 40.876608, -73.900054 40.876183999999995, -73.90068 40.875676999999996, -73.900916 40.875488999999995, -73.901169 40.875178, -73.901375 40.874826, -73.90160399999999 40.874185, -73.901748 40.873675, -73.902146 40.872502, -73.90226799999999 40.872046999999995, -73.902309 40.871853, -73.902321 40.871612, -73.902356 40.871376, -73.90241999999999 40.871106, -73.90253799999999 40.870782999999996, -73.90265 40.870585, -73.90293199999999 40.870236999999996, -73.903272 40.869937, -73.903476 40.869842999999996, -73.903668 40.869495, -73.904022 40.869941, -73.90420999999999 40.870143999999996, -73.904397 40.870348, -73.904483 40.870566, -73.904494 40.870836, -73.90443599999999 40.871576, -73.904442 40.872175999999996, -73.904459 40.872423, -73.9045 40.872534, -73.904662 40.872645, -73.905714 40.873138, -73.905988 40.873202, -73.906162 40.873242999999995))"
194,14000US36005027401,stationary,2012,2015,"POLYGON ((-73.826241 40.842994, -73.825807 40.84288, -73.82558 40.842815, -73.82518 40.8427, -73.825138 40.843343, -73.825079 40.844304, -73.825085 40.844698, -73.824957 40.846105, -73.824437 40.846378, -73.82396 40.846641, -73.82301199999999 40.847161, -73.82203799999999 40.84769, -73.821103 40.848199, -73.820484 40.848501, -73.82014099999999 40.84802, -73.82023199999999 40.846218, -73.820365 40.844134, -73.820419 40.843328, -73.820461 40.842549, -73.82024899999999 40.841581999999995, -73.82006799999999 40.840875, -73.819799 40.83994, -73.819565 40.839158, -73.819513 40.839005, -73.819233 40.838024, -73.819206 40.837924, -73.81918 40.837804, -73.819133 40.837669, -73.81906 40.837523, -73.81897099999999 40.837391, -73.818884 40.837288, -73.818773 40.837178, -73.818731 40.837095999999995, -73.818507 40.836656999999995, -73.818046 40.835543, -73.8189 40.835342999999995, -73.81977499999999 40.835133, -73.820627 40.834922, -73.82150899999999 40.834734, -73.822232 40.834556, -73.82247699999999 40.834495, -73.822636 40.834508, -73.82307999999999 40.834447999999995, -73.823335 40.834415, -73.823816 40.83433, -73.82467 40.83388, -73.825188 40.834588, -73.826013 40.834021, -73.82606899999999 40.834114, -73.82615899999999 40.834264999999995, -73.82621999999999 40.834354999999995, -73.825915 40.834627999999995, -73.825609 40.83501, -73.825495 40.835218, -73.82539 40.835519, -73.825408 40.835888, -73.825548 40.836273999999996, -73.825688 40.836572, -73.82584 40.837058999999996, -73.82585999999999 40.837565, -73.825884 40.838152, -73.825908 40.838744999999996, -73.82596199999999 40.839977, -73.826084 40.841372, -73.826241 40.842994))"
195,14000US36005027402,decling,2012,2015,"POLYGON ((-73.820419 40.843328, -73.820365 40.844134, -73.82023199999999 40.846218, -73.82014099999999 40.84802, -73.81915099999999 40.848169999999996, -73.818202 40.848310999999995, -73.817264 40.848427, -73.816312 40.848551, -73.815674 40.848855, -73.80933499999999 40.849429, -73.809265 40.842973, -73.809303 40.838034, -73.816408 40.835932, -73.81720399999999 40.83574, -73.818046 40.835543, -73.818507 40.836656999999995, -73.818731 40.837095999999995, -73.818773 40.837178, -73.818884 40.837288, -73.81897099999999 40.837391, -73.81906 40.837523, -73.819133 40.837669, -73.81918 40.837804, -73.819206 40.837924, -73.819233 40.838024, -73.819513 40.839005, -73.819565 40.839158, -73.819799 40.83994, -73.82006799999999 40.840875, -73.82024899999999 40.841581999999995, -73.820461 40.842549, -73.820419 40.843328))"
196,14000US36005027600,stationary,2012,2015,"POLYGON ((-73.832821 40.856124, -73.832621 40.856285, -73.832476 40.8564, -73.831993 40.856745, -73.83143199999999 40.857287, -73.830837 40.857960999999996, -73.830332 40.858547, -73.828521 40.860746, -73.828372 40.860946999999996, -73.828261 40.860853, -73.828077 40.860656, -73.82758299999999 40.860073, -73.827373 40.859502, -73.827345 40.859427, -73.82733499999999 40.859401999999996, -73.827327 40.859383, -73.82723899999999 40.859193999999995, -73.82696399999999 40.859103999999995, -73.82419399999999 40.859379, -73.824302 40.85978, -73.820554 40.860966999999995, -73.81880699999999 40.862482, -73.817557 40.863588, -73.81546399999999 40.862539999999996, -73.812325 40.860686, -73.808831 40.852278999999996, -73.80933499999999 40.849429, -73.815674 40.848855, -73.816312 40.848551, -73.817264 40.848427, -73.818202 40.848310999999995, -73.81915099999999 40.848169999999996, -73.82014099999999 40.84802, -73.820484 40.848501, -73.821103 40.848199, -73.82203799999999 40.84769, -73.82301199999999 40.847161, -73.82396 40.846641, -73.824437 40.846378, -73.824957 40.846105, -73.825085 40.844698, -73.825079 40.844304, -73.825138 40.843343, -73.82518 40.8427, -73.82558 40.842815, -73.825807 40.84288, -73.826241 40.842994, -73.826193 40.843861, -73.82611299999999 40.845338999999996, -73.82616999999999 40.845631999999995, -73.826229 40.845842, -73.826347 40.846083, -73.826883 40.846903, -73.827838 40.848378, -73.827997 40.848624, -73.827659 40.850274, -73.827424 40.850994, -73.827185 40.851711, -73.827355 40.85283, -73.827218 40.853251, -73.828014 40.854723, -73.828602 40.855717999999996, -73.829084 40.855675999999995, -73.829566 40.855621, -73.830567 40.855512, -73.831291 40.855433999999995, -73.831785 40.855525, -73.832308 40.85576, -73.832775 40.855990999999996, -73.832821 40.856124))"
197,14000US36005027700,stationary,2012,2015,"POLYGON ((-73.904708 40.876562, -73.904361 40.877434, -73.903995 40.878161, -73.90381 40.878546, -73.903499 40.878955999999995, -73.903395 40.87909, -73.902362 40.880133, -73.90157599999999 40.880995, -73.90141299999999 40.880907, -73.900829 40.880590999999995, -73.900607 40.880471, -73.900413 40.88087, -73.90010699999999 40.880738, -73.89904 40.881544, -73.89914999999999 40.880849999999995, -73.899255 40.880500000000005, -73.899399 40.880023, -73.899487 40.879734, -73.89956699999999 40.879267999999996, -73.899613 40.878755999999996, -73.89873899999999 40.878516, -73.898065 40.878501, -73.89824899999999 40.878111, -73.89958 40.876608, -73.90021399999999 40.877047, -73.900612 40.877306999999995, -73.90137899999999 40.876641, -73.90193 40.876518999999995, -73.902266 40.876509999999996, -73.90264599999999 40.876584, -73.903131 40.875842, -73.904048 40.876117, -73.90394599999999 40.876258, -73.904252 40.87639, -73.90438 40.876438, -73.904558 40.876504, -73.904708 40.876562))"
198,14000US36005027900,stationary,2012,2015,"POLYGON ((-73.90157599999999 40.880995, -73.900177 40.882602, -73.89860399999999 40.884406999999996, -73.89775399999999 40.885208999999996, -73.896839 40.885985999999995, -73.89658 40.885937999999996, -73.896241 40.885877, -73.89571 40.885781, -73.894992 40.885618, -73.894724 40.885557, -73.89452899999999 40.885504, -73.894164 40.88528, -73.894031 40.884966999999996, -73.89399499999999 40.884713999999995, -73.89381399999999 40.884473, -73.893597 40.884338, -73.893423 40.884246999999995, -73.89332 40.884136, -73.89312799999999 40.883679, -73.892719 40.882664, -73.892842 40.882703, -73.892946 40.882701999999995, -73.893126 40.882715999999995, -73.893294 40.882746, -73.89342599999999 40.882782999999996, -73.89357 40.882836999999995, -73.893743 40.882923999999996, -73.893851 40.882968999999996, -73.89397199999999 40.883002, -73.894091 40.883018, -73.89422499999999 40.883019999999995, -73.894348 40.883005999999995, -73.894475 40.882976, -73.89459099999999 40.882929999999995, -73.894693 40.882872, -73.89477 40.882813999999996, -73.895062 40.882633999999996, -73.896377 40.881822, -73.896571 40.88125, -73.89668999999999 40.880156, -73.896716 40.880054, -73.896772 40.879881, -73.896849 40.879701999999995, -73.89694399999999 40.879526999999996, -73.89706799999999 40.879342, -73.89717399999999 40.879207, -73.897305 40.879064, -73.897469 40.878909, -73.897655 40.87876, -73.89783899999999 40.878634, -73.898065 40.878501, -73.89873899999999 40.878516, -73.899613 40.878755999999996, -73.89956699999999 40.879267999999996, -73.899487 40.879734, -73.899399 40.880023, -73.899255 40.880500000000005, -73.89914999999999 40.880849999999995, -73.89904 40.881544, -73.90010699999999 40.880738, -73.900413 40.88087, -73.900607 40.880471, -73.900829 40.880590999999995, -73.90141299999999 40.880907, -73.90157599999999 40.880995))"
199,14000US36005028100,stationary,2012,2015,"POLYGON ((-73.89452899999999 40.885504, -73.89288599999999 40.885264, -73.89176599999999 40.88505, -73.890806 40.884868, -73.889847 40.884685, -73.888896 40.884504, -73.88754399999999 40.884266, -73.88702599999999 40.884319, -73.88703 40.883888999999996, -73.886967 40.882813999999996, -73.887247 40.882844, -73.887573 40.882906, -73.887832 40.882906, -73.888097 40.882855, -73.888635 40.882765, -73.890425 40.882509999999996, -73.89165 40.882331, -73.891956 40.882327, -73.892285 40.882447, -73.892574 40.882584, -73.892719 40.882664, -73.89312799999999 40.883679, -73.89332 40.884136, -73.893423 40.884246999999995, -73.893597 40.884338, -73.89381399999999 40.884473, -73.89399499999999 40.884713999999995, -73.894031 40.884966999999996, -73.894164 40.88528, -73.89452899999999 40.885504))"
200,14000US36005028300,stationary,2012,2015,"POLYGON ((-73.907198 40.876388999999996, -73.90705799999999 40.876467, -73.906694 40.876670999999995, -73.906376 40.876805999999995, -73.906098 40.877066, -73.90565699999999 40.877705999999996, -73.905217 40.878313999999996, -73.904787 40.878924, -73.904409 40.87946, -73.903937 40.880134, -73.903562 40.880652, -73.90343399999999 40.880821999999995, -73.902822 40.881687, -73.90158699999999 40.883482, -73.901043 40.884371, -73.90064699999999 40.885099, -73.900369 40.885632, -73.90024 40.885878, -73.900182 40.885973, -73.900109 40.886094, -73.89984 40.886537, -73.899664 40.886506999999995, -73.898926 40.886382999999995, -73.89738299999999 40.886086999999996, -73.89715699999999 40.886044999999996, -73.896839 40.885985999999995, -73.89775399999999 40.885208999999996, -73.89860399999999 40.884406999999996, -73.900177 40.882602, -73.90157599999999 40.880995, -73.902362 40.880133, -73.903395 40.87909, -73.903499 40.878955999999995, -73.90381 40.878546, -73.903995 40.878161, -73.904361 40.877434, -73.904708 40.876562, -73.905731 40.874232, -73.906162 40.873242999999995, -73.906413 40.873295999999996, -73.9067 40.873397, -73.907 40.873455, -73.907105 40.876276999999995, -73.907198 40.876388999999996))"
201,14000US36005028400,stationary,2012,2015,"POLYGON ((-73.84494 40.84821, -73.843588 40.850071, -73.84138999999999 40.853111999999996, -73.839629 40.854749999999996, -73.836467 40.856097999999996, -73.83573799999999 40.856333, -73.835523 40.856401999999996, -73.835246 40.856494, -73.836395 40.85666, -73.83681299999999 40.856832999999995, -73.836942 40.856919, -73.837 40.857063, -73.836928 40.857192999999995, -73.83681899999999 40.857276999999996, -73.836289 40.857476999999996, -73.835334 40.857831999999995, -73.834377 40.858191, -73.83348699999999 40.858529, -73.83323299999999 40.858626, -73.831906 40.859069999999996, -73.831034 40.859342999999996, -73.83017199999999 40.859634, -73.82960899999999 40.859888999999995, -73.828521 40.860746, -73.830332 40.858547, -73.830837 40.857960999999996, -73.83143199999999 40.857287, -73.831993 40.856745, -73.832476 40.8564, -73.832621 40.856285, -73.832821 40.856124, -73.832775 40.855990999999996, -73.832308 40.85576, -73.831785 40.855525, -73.831291 40.855433999999995, -73.831575 40.85538, -73.833412 40.854707, -73.833906 40.854468, -73.83480899999999 40.853514, -73.83504099999999 40.853127, -73.835559 40.851963999999995, -73.835801 40.849677, -73.835933 40.848406, -73.836069 40.847165, -73.83617699999999 40.845917, -73.836199 40.845827, -73.83654299999999 40.844603, -73.836693 40.84364, -73.836868 40.843472999999996, -73.83714599999999 40.842728, -73.837318 40.842020999999995, -73.837664 40.840934999999995, -73.83762999999999 40.840292999999996, -73.838045 40.840506, -73.838321 40.840649, -73.83850799999999 40.840694, -73.839364 40.840878, -73.839582 40.840882, -73.839855 40.840849, -73.84046 40.840728999999996, -73.841247 40.840621, -73.84132 40.840610999999996, -73.84151299999999 40.840596, -73.841695 40.840598, -73.841865 40.840613999999995, -73.842041 40.840646, -73.841505 40.841015999999996, -73.84188 40.841528, -73.842393 40.84227, -73.842837 40.842906, -73.843276 40.843542, -73.843775 40.844119, -73.844291 40.844682999999996, -73.84491 40.845427, -73.84467099999999 40.845935, -73.84461999999999 40.846361, -73.844887 40.847904, -73.84494 40.84821))"
202,14000US36005028500,stationary,2012,2015,"POLYGON ((-73.90862299999999 40.882455, -73.908439 40.882672, -73.90818999999999 40.882897, -73.907989 40.883162, -73.907853 40.883451, -73.907465 40.884434, -73.906009 40.885587, -73.905729 40.885723999999996, -73.904135 40.887088999999996, -73.903819 40.887479, -73.90301099999999 40.888822999999995, -73.90285899999999 40.889165, -73.902739 40.889133, -73.90259 40.889111, -73.90244 40.889105, -73.9023 40.889114, -73.90219499999999 40.88913, -73.902084 40.88915, -73.901957 40.889157, -73.901837 40.889148, -73.90172199999999 40.889126, -73.901612 40.889091, -73.901504 40.88904, -73.901457 40.88901, -73.90138499999999 40.888968, -73.901292 40.888929999999995, -73.90118799999999 40.888905, -73.901101 40.888895, -73.901012 40.888895999999995, -73.900914 40.888908, -73.900812 40.888936, -73.900723 40.888974, -73.9007 40.888988, -73.900547 40.889123999999995, -73.900328 40.889292999999995, -73.900126 40.889427999999995, -73.89988699999999 40.889567, -73.89979799999999 40.889613, -73.89844699999999 40.890495, -73.89793999999999 40.89049, -73.898387 40.889390999999996, -73.89984 40.886537, -73.900109 40.886094, -73.900182 40.885973, -73.90024 40.885878, -73.900369 40.885632, -73.90064699999999 40.885099, -73.901043 40.884371, -73.90158699999999 40.883482, -73.902568 40.883838999999995, -73.903309 40.884301, -73.904017 40.884772, -73.904721 40.885242, -73.906475 40.883731999999995, -73.908012 40.882400000000004, -73.909336 40.881346, -73.90862299999999 40.882455))"
203,14000US36005028600,stationary,2012,2015,"POLYGON ((-73.850499 40.850696, -73.849689 40.851059, -73.848613 40.851079999999996, -73.848214 40.851091, -73.847298 40.851087, -73.847224 40.851144999999995, -73.846704 40.851241, -73.84445099999999 40.851244, -73.84436199999999 40.851119, -73.844758 40.850468, -73.844929 40.850144, -73.845112 40.84995, -73.845252 40.849632, -73.84529599999999 40.849455, -73.84535799999999 40.848676999999995, -73.84541999999999 40.84854, -73.84574599999999 40.848025, -73.84604 40.847628, -73.846351 40.847279, -73.84657 40.847068, -73.84720999999999 40.846489, -73.84788499999999 40.845988999999996, -73.84907299999999 40.847062, -73.85034499999999 40.848993, -73.851368 40.850304, -73.850499 40.850696))"
